Tip60	1	1.69715	-0.245261	0.387976
Tip60	2	1.57798	-0.267545	0.550455
Tip60	3	1.73799	-0.349313	0.0940355
Tip60	4	1.88368	-0.341163	0.744621
Tip60	5	1.38547	-0.415437	0.319816
Tip60	6	2.05594	-0.508676	0.186268
Tip60	7	1.58578	-0.465496	0.985372
Tip60	8	1.47616	-0.53443	-0.122872
Tip60	9	2.21038	-0.662985	0.709535
Tip60	10	1.27414	-0.568109	0.720663
Tip60	11	1.948	-0.689903	-0.177131
Tip60	12	1.884	-0.741821	1.22481
Tip60	13	1.19751	-0.681958	0.0260396
Tip60	14	2.37581	-0.931599	0.363145
Tip60	15	1.4099	-0.761118	1.17125
Tip60	16	1.6065	-0.87859	-0.37751
Tip60	17	2.24276	-1.04982	1.08763
Tip60	18	1.10184	-0.894286	0.541506
Tip60	19	2.17269	-1.09526	-0.110818
Tip60	20	1.71253	-1.01319	1.44207
Tip60	21	1.26119	-1.03744	-0.282166
Tip60	22	2.46784	-1.35025	0.697368
Tip60	23	1.20606	-1.08932	1.05891
Tip60	24	1.79874	-1.20785	-0.38693
Tip60	25	2.08431	-1.32405	1.38058
Tip60	26	1.05248	-1.18615	0.154792
Tip60	27	2.36383	-1.49217	0.213522
Tip60	28	1.49266	-1.28548	1.3924
Tip60	29	1.43136	-1.34863	-0.406553
Tip60	30	2.38158	-1.62377	1.02278
Tip60	31	1.0882	-1.39269	0.725638
Tip60	32	2.01649	-1.58233	-0.200296
Tip60	33	1.82957	-1.59452	1.45686
Tip60	34	1.17231	-1.51393	-0.0883675
Tip60	35	2.38872	-1.83432	0.551339
Tip60	36	1.29505	-1.58399	1.14207
Tip60	37	1.63038	-1.70648	-0.305636
Tip60	38	2.15365	-1.87787	1.21705
Tip60	39	1.10399	-1.70083	0.434554
Tip60	40	2.09387	-1.92033	0.163606
Tip60	41	1.60692	-1.83734	1.29832
Tip60	42	1.3633	-1.87408	-0.0964372
Tip60	43	2.1745	-2.06944	0.777676
Tip60	44	1.28688	-1.90713	0.868202
Tip60	45	1.74481	-2.06549	0.0643785
Tip60	46	1.83502	-2.10407	1.06686
Tip60	47	1.32867	-2.0552	0.398818
Tip60	48	1.91261	-2.20983	0.501771
Tip60	49	1.57034	-2.16945	0.843097
Tip60	50	1.64501	-2.23624	0.610806
Tip71	1	2.04809	1.82749	2.79682
Tip71	2	1.8507	1.79173	2.94494
Tip71	3	1.97953	1.78523	2.39713
Tip71	4	2.3068	1.63951	3.20546
