Ardipithecus_ramidus	1	-1.00135	-3.7211
Ardipithecus_ramidus	2	-0.959184	-3.19569
Ardipithecus_ramidus	3	-1.45903	-3.1558
Ardipithecus_ramidus	4	-1.96004	-3.4249
Ardipithecus_ramidus	5	-2.35107	-4.00108
Ardipithecus_ramidus	6	-2.66573	-4.42786
Ardipithecus_ramidus	7	-2.63203	-4.82365
Ardipithecus_ramidus	8	-2.44686	-5.13481
Ardipithecus_ramidus	9	-1.95935	-4.98609
Ardipithecus_ramidus	10	-1.37643	-4.30828
Sahelanthropus_tchadensis	1	0.680407	-4.81378
Sahelanthropus_tchadensis	2	0.487498	-4.37227
Sahelanthropus_tchadensis	3	-0.413312	-4.53484
Sahelanthropus_tchadensis	4	-1.33605	-4.99245
Sahelanthropus_tchadensis	5	-1.74065	-5.50467
Sahelanthropus_tchadensis	6	-1.96905	-5.78012
Sahelanthropus_tchadensis	7	-1.96677	-6.04968
Sahelanthropus_tchadensis	8	-1.71406	-6.32915
Sahelanthropus_tchadensis	9	-0.764318	-5.96142
Sahelanthropus_tchadensis	10	0.241047	-5.51651
Australopithecus_africanus	1	4.7798	0.366364
Australopithecus_africanus	2	4.57229	0.671759
Australopithecus_africanus	3	3.80446	0.780323
Australopithecus_africanus	4	3.43424	0.61149
Australopithecus_africanus	5	3.41527	0.414524
Australopithecus_africanus	6	3.45232	0.351155
Australopithecus_africanus	7	3.32118	0.142482
Australopithecus_africanus	8	3.52604	-0.123637
Australopithecus_africanus	9	4.06803	-0.239498
Australopithecus_africanus	10	4.71668	-0.0513546
Homo_rudolfensis	1	5.20997	-10.1035
Homo_rudolfensis	2	5.52766	-9.74882
Homo_rudolfensis	3	5.92864	-8.64538
Homo_rudolfensis	4	5.74108	-8.70313
Homo_rudolfensis	5	5.61356	-9.04696
Homo_rudolfensis	6	5.34062	-9.41738
Homo_rudolfensis	7	4.98178	-9.53222
Homo_rudolfensis	8	4.33366	-9.79739
Homo_rudolfensis	9	4.91861	-10.4155
Homo_rudolfensis	10	5.23805	-10.2528
Tip75	1	0.604908	-4.363
Tip75	2	0.154431	-3.77164
Tip75	3	-0.239545	-2.91131
Tip75	4	-0.813715	-2.86832
Tip75	5	-0.890011	-3.03183
Tip75	6	-0.983677	-3.133
Tip75	7	-0.857843	-3.37304
Tip75	8	-0.348169	-4.19159
Tip75	9	0.416597	-4.79382
Tip75	10	0.618284	-4.67248
Homo_habilis	1	0.723436	-2.8822
Homo_habilis	2	-0.051348	-1.66248
Homo_habilis	3	-0.835207	0.132193
Homo_habilis	4	-1.44729	0.408764
Homo_habilis	5	-1.516	0.147834
Homo_habilis	6	-1.54807	-0.0817444
Homo_habilis	7	-1.4109	-0.294601
Homo_habilis	8	-0.599769	-2.005
Homo_habilis	9	0.545818	-3.34102
Homo_habilis	10	0.847597	-3.20608
Homo_sapiens	1	-4.45812	0.513163
Homo_sapiens	2	-4.64175	0.947513
Homo_sapiens	3	-5.09618	1.35092
Homo_sapiens	4	-5.51936	1.27676
Homo_sapiens	5	-5.57013	1.13411
Homo_sapiens	6	-5.61186	1.01203
Homo_sapiens	7	-5.54517	0.901042
Homo_sapiens	8	-4.96733	0.731513
Homo_sapiens	9	-4.40871	-0.0806472
Homo_sapiens	10	-4.25826	0.113528
Homo_ergaster	1	6.33301	-1.18538
Homo_ergaster	2	5.85066	-0.622771
Homo_ergaster	3	5.17418	0.25455
Homo_ergaster	4	4.54195	0.462032
Homo_ergaster	5	4.56111	0.347509
Homo_ergaster	6	4.44518	0.207552
Homo_ergaster	7	4.61192	0.0512136
Homo_ergaster	8	5.46472	-0.934094
Homo_ergaster	9	6.34333	-1.53983
Homo_ergaster	10	6.47155	-1.40717
Tip0	1	0.859291	-4.75064
Tip0	2	0.641832	-4.1211
Tip0	3	0.0457877	-3.26284
Tip0	4	-0.377739	-3.2512
Tip0	5	-0.476675	-3.4971
Tip0	6	-0.61831	-3.77091
Tip0	7	-0.604064	-3.94172
Tip0	8	-0.219781	-4.59802
Tip0	9	0.682806	-5.0879
Tip0	10	0.873513	-4.95563
Kenyanthropus_platyops	1	1.44921	-5.50796
Kenyanthropus_platyops	2	1.55401	-4.81686
Kenyanthropus_platyops	3	1.42556	-3.82777
Kenyanthropus_platyops	4	1.14203	-3.78289
Kenyanthropus_platyops	5	1.05545	-3.99407
Kenyanthropus_platyops	6	0.890051	-4.3508
Kenyanthropus_platyops	7	0.57238	-4.52531
Kenyanthropus_platyops	8	0.400224	-5.35974
Kenyanthropus_platyops	9	1.04741	-5.93486
Kenyanthropus_platyops	10	1.42417	-5.82714
Australopithecus_sediba	1	4.27673	-3.27276
Australopithecus_sediba	2	4.0348	-2.19593
Australopithecus_sediba	3	3.00987	-1.19382
