Tip123	1	0.531284	-0.975587
Tip123	2	0.237048	-0.376814
Tip123	3	-0.252784	-0.0812663
Tip123	4	-0.869417	-0.256274
Tip123	5	-1.35445	-0.686331
Tip123	6	-1.53865	-1.24266
Tip123	7	-1.32214	-1.96919
Tip123	8	-0.767099	-2.37636
Tip123	9	-0.189873	-2.24923
Tip123	10	0.351478	-1.65266
Tip17	1	-2.53147	2.81006
Tip17	2	-2.78344	3.67472
Tip17	3	-3.08412	4.20149
Tip17	4	-3.74871	4.01851
Tip17	5	-4.3794	3.11926
Tip17	6	-4.57584	2.56
Tip17	7	-4.34195	2.05532
Tip17	8	-3.77648	1.70553
Tip17	9	-3.16085	1.70443
Tip17	10	-2.58097	1.9517
Tip20	1	-0.65649	5.96804
Tip20	2	-0.971944	6.76923
Tip20	3	-1.34816	7.25859
Tip20	4	-1.88443	7.23121
Tip20	5	-2.36237	6.46055
Tip20	6	-2.48169	5.75247
Tip20	7	-2.17753	5.33719
Tip20	8	-1.50028	5.20447
Tip20	9	-1.09473	5.22082
Tip20	10	-0.615916	5.33855
Sahelanthropus_tchadensis	1	-2.07919	5.11063
Sahelanthropus_tchadensis	2	-2.16491	6.02633
Sahelanthropus_tchadensis	3	-2.44125	6.73025
Sahelanthropus_tchadensis	4	-2.96188	6.81548
Sahelanthropus_tchadensis	5	-3.53246	6.01249
Sahelanthropus_tchadensis	6	-3.82354	5.31622
Sahelanthropus_tchadensis	7	-3.62557	4.67006
Sahelanthropus_tchadensis	8	-3.12238	4.19635
Sahelanthropus_tchadensis	9	-2.69136	4.08468
Sahelanthropus_tchadensis	10	-2.11219	4.23853
Tip131	1	-1.44328	3.46414
Tip131	2	-1.51463	4.52387
Tip131	3	-1.66321	5.42354
Tip131	4	-2.23751	5.44907
Tip131	5	-3.0744	4.38511
Tip131	6	-3.28799	3.62186
Tip131	7	-2.92729	2.88989
Tip131	8	-2.36316	2.34827
Tip131	9	-1.93092	2.26004
Tip131	10	-1.40734	2.50702
Tip142	1	-1.435	7.30872
Tip142	2	-1.49818	8.15003
Tip142	3	-1.73176	8.81893
Tip142	4	-2.16451	8.93059
Tip142	5	-2.66958	8.06994
Tip142	6	-2.97285	7.49643
Tip142	7	-2.80428	6.93754
Tip142	8	-2.46934	6.55841
Tip142	9	-2.10132	6.50594
Tip142	10	-1.55766	6.54887
Tip31	1	-0.0830122	2.71732
Tip31	2	0.0859478	3.5696
Tip31	3	-0.264808	4.20119
Tip31	4	-0.951613	4.04187
Tip31	5	-1.75242	3.05373
Tip31	6	-2.33625	2.24914
Tip31	7	-2.26152	1.83048
Tip31	8	-1.79075	1.61686
Tip31	9	-1.27949	1.67964
Tip31	10	-0.52241	1.95744
Tip4	1	-7.92833	6.71892
Tip4	2	-7.9225	7.5929
Tip4	3	-8.27609	8.23467
Tip4	4	-8.70721	8.36665
Tip4	5	-8.99385	7.75731
Tip4	6	-8.99271	7.13033
Tip4	7	-8.8214	6.58665
Tip4	8	-8.49739	6.23982
Tip4	9	-8.22969	6.05053
Tip4	10	-7.77963	6.00504
Tip27	1	-2.83887	5.13015
Tip27	2	-2.52598	6.00767
Tip27	3	-2.91644	6.40883
Tip27	4	-3.48731	6.53854
Tip27	5	-3.89764	6.04509
Tip27	6	-3.96405	5.57682
Tip27	7	-3.8277	5.12261
Tip27	8	-3.59785	4.83055
Tip27	9	-3.29769	4.69345
Tip27	10	-2.90084	4.59541
Tip13	1	-2.33123	13.4197
Tip13	2	-2.30393	14.3585
Tip13	3	-2.73038	14.8305
Tip13	4	-3.43453	14.92
Tip13	5	-3.61585	14.6788
Tip13	6	-3.43957	14.2121
Tip13	7	-3.19273	13.4903
Tip13	8	-2.86396	12.7675
Tip13	9	-2.69737	12.5126
Tip13	10	-2.44329	12.2613
Tip90	1	-3.80327	6.69185
Tip90	2	-3.74754	7.61626
Tip90	3	-3.99318	8.06423
Tip90	4	-4.44025	8.07013
Tip90	5	-4.6868	7.65771
Tip90	6	-4.78859	7.16594
Tip90	7	-4.72625	6.57586
Tip90	8	-4.47775	6.17284
Tip90	9	-4.21572	6.03981
Tip90	10	-3.89661	5.9646
Tip29	1	-2.56444	6.15899
Tip29	2	-2.36133	6.90226
Tip29	3	-2.76758	7.3624
Tip29	4	-3.33663	7.41285
