Tip128	1	0.115515	1.8327	0.353107
Tip128	2	-0.243832	1.50134	0.833007
Tip128	3	0.0522463	1.48104	-0.426906
Tip128	4	0.534257	0.780421	1.19214
Tip128	5	-0.832558	0.573527	0.194882
Tip128	6	0.271837	0.4418	-0.373904
Tip128	7	-0.159764	0.207715	1.52135
Tip128	8	-0.583588	-0.0955322	-0.217759
Tip128	9	0.217373	-0.33497	0.831789
Tip128	10	-0.145112	-0.671402	0.731753
Tip137	1	-5.03798	-2.81044	1.21783
Tip137	2	-5.33896	-3.04943	1.55891
Tip137	3	-4.97809	-3.19956	0.298139
Tip137	4	-4.38627	-3.89124	1.7032
Tip137	5	-6.18159	-3.71064	0.707113
Tip137	6	-4.93143	-4.32632	0.337495
Tip137	7	-5.44045	-4.21527	1.89263
Tip137	8	-5.74142	-4.49806	0.334857
Tip137	9	-4.78621	-4.95551	1.24962
Tip137	10	-5.32526	-5.14676	1.07685
Tip57	1	1.45802	1.719	-2.57969
Tip57	2	1.08986	1.54251	-2.06114
Tip57	3	1.59005	1.48812	-3.38634
Tip57	4	2.01137	1.21435	-1.6245
Tip57	5	0.575035	0.815293	-2.72344
Tip57	6	2.22738	0.755467	-2.87822
Tip57	7	1.34789	0.823478	-1.34958
Tip57	8	1.14424	0.387255	-3.18949
Tip57	9	2.07996	0.243276	-1.943
Tip57	10	1.5607	0.00158241	-2.09387
Tip61	1	2.98917	-0.0532696	1.03232
Tip61	2	2.64716	-0.39785	1.42397
Tip61	3	2.97147	-0.311895	0.322245
Tip61	4	3.66569	-0.573145	1.83141
Tip61	5	1.98275	-1.0707	0.826574
Tip61	6	3.75737	-1.01571	0.715913
Tip61	7	2.99998	-1.23579	2.07851
Tip61	8	2.60467	-1.52396	0.507723
Tip61	9	3.70498	-1.53319	1.56555
Tip61	10	3.15339	-1.87406	1.40044
Tip95	1	-1.35864	1.16139	0.0859216
Tip95	2	-1.76722	0.925304	0.611934
Tip95	3	-1.23113	0.914294	-0.679577
Tip95	4	-0.674171	0.691887	1.10364
Tip95	5	-2.17099	0.338619	-0.0488057
Tip95	6	-0.496861	0.378707	-0.193608
Tip95	7	-1.57118	-0.0503088	1.25168
Tip95	8	-1.6521	-0.0240862	-0.453919
Tip95	9	-0.694053	-0.226631	0.707918
Tip95	10	-1.23562	-0.58992	0.519168
Tip71	1	0.0428853	1.02659	-0.241421
Tip71	2	-0.524122	0.835749	0.335299
Tip71	3	0.282563	0.653161	-0.887507
Tip71	4	0.487935	0.709872	0.772063
Tip71	5	-0.946693	-0.0214659	-0.251239
Tip71	6	0.939025	0.200595	-0.580083
Tip71	7	-0.408566	-0.0423592	1.12745
Tip71	8	-0.384013	-0.346441	-0.660439
Tip71	9	0.487174	-0.244927	0.448226
Tip71	10	-0.0563403	-0.68712	0.306121
Tip109	1	-2.58068	-1.81115	0.119363
Tip109	2	-2.94806	-2.27421	0.702912
Tip109	3	-2.30969	-1.96184	-0.590693
Tip109	4	-2.04542	-2.47593	1.14115
Tip109	5	-3.31421	-2.56729	0.196099
Tip109	6	-1.737	-2.504	-0.170539
Tip109	7	-2.79886	-3.13042	1.58909
Tip109	8	-2.66901	-2.97434	-0.229471
Tip109	9	-1.94199	-3.11011	0.946023
Tip109	10	-2.41261	-3.45704	0.827399
Tip118	1	-4.13675	-1.20872	0.548195
Tip118	2	-4.69089	-1.31264	1.08048
Tip118	3	-3.8348	-1.26884	-0.0780649
Tip118	4	-3.60244	-1.83462	1.44384
Tip118	5	-5.01204	-1.80127	0.555328
Tip118	6	-3.26494	-1.95072	0.279289
Tip118	7	-4.56106	-2.48646	1.74015
Tip118	8	-4.4341	-2.24569	0.0951928
Tip118	9	-3.62409	-2.54926	1.17133
Tip118	10	-4.19359	-2.95625	1.08966
Tip50	1	-3.81437	-0.784906	1.02105
Tip50	2	-4.41542	-0.866546	1.68062
Tip50	3	-3.42234	-0.890357	0.205467
Tip50	4	-3.30906	-1.27854	1.93646
Tip50	5	-4.7244	-1.37088	1.19916
Tip50	6	-2.82737	-1.47306	0.659539
Tip50	7	-4.16577	-1.99197	2.39213
Tip50	8	-4.10822	-1.79528	0.710976
Tip50	9	-3.28408	-2.02995	1.65074
Tip50	10	-3.79239	-2.41433	1.63121
Tip116	1	3.3814	-0.250678	2.56823
Tip116	2	2.97034	-0.543493	3.11174
Tip116	3	3.5492	-0.338678	1.60653
Tip116	4	3.70772	-1.04217	3.40347
Tip116	5	2.54096	-1.1742	2.58456
Tip116	6	4.13242	-1.62837	2.27567
Tip116	7	3.18334	-2.09909	3.70828
Tip116	8	3.30859	-1.99362	1.93956
Tip116	9	3.78057	-2.22668	3.15603
Tip116	10	3.25351	-2.62995	2.82922
Tip96	1	1.50696	-8.92651	2.97515
Tip96	2	1.04775	-9.17496	3.65282
Tip96	3	1.54167	-8.74855	2.32108
Tip96	4	1.48968	-9.77077	4.01088
Tip96	5	1.11453	-9.5688	2.91644
Tip96	6	2.56048	-9.8524	2.47372
Tip96	7	1.21622	-10.1436	4.06106
Tip96	8	1.77659	-9.88909	1.99268
Tip96	9	2.18809	-10.2975	3.43788
Tip96	10	1.94326	-10.5286	3.19493
Tip114	1	1.41168	-11.9233	3.83998
Tip114	2	0.719621	-12.0552	4.25208
Tip114	3	1.88447	-11.5224	3.06858
Tip114	4	1.36573	-12.8085	4.79188
Tip114	5	0.793386	-12.8209	3.52548
Tip114	6	2.71669	-12.957	3.94119
Tip114	7	0.998411	-13.0895	4.83919
Tip114	8	2.14823	-13.0643	2.57557
Tip114	9	2.36459	-13.3092	4.70168
Tip114	10	2.02447	-13.5581	4.30192
Tip131	1	-0.595303	-9.10576	0.00519164
Tip131	2	-0.997054	-9.4331	0.40183
Tip131	3	0.462508	-8.43779	-0.954069
Tip131	4	-0.121517	-10.8292	0.724023
Tip131	5	-1.45147	-10.232	-0.67735
Tip131	6	0.585362	-10.8512	-0.838742
Tip131	7	-0.429081	-11.4719	0.484744
Tip131	8	-0.465571	-10.7966	-1.5485
Tip131	9	0.417092	-11.9966	-0.406326
Tip131	10	-0.191055	-12.2958	-0.875607
Tip143	1	2.32931	1.15256	0.818477
Tip143	2	2.00258	0.880034	1.18647
Tip143	3	2.58481	0.621787	0.0999577
Tip143	4	2.73673	0.416143	1.5085
Tip143	5	1.20532	-0.108246	0.573275
Tip143	6	3.09364	-0.196821	0.227007
Tip143	7	2.0132	-0.486423	1.67326
Tip143	8	1.99306	-0.847983	-0.00686138
Tip143	9	2.63683	-1.16397	0.949444
Tip143	10	2.08769	-1.52344	0.69457
Tip46	1	0.460048	-3.24767	0.970556
Tip46	2	0.0453933	-3.42995	1.5514
Tip46	3	0.544776	-3.51157	0.0685495
Tip46	4	0.657829	-3.68223	1.74256
Tip46	5	-0.510568	-4.24887	1.16883
Tip46	6	0.738058	-4.2424	0.494581
Tip46	7	0.0862169	-4.1684	2.13393
Tip46	8	0.0141392	-4.71197	0.550843
Tip46	9	0.474207	-4.54579	1.39705
Tip46	10	0.100902	-4.92743	1.32951
Tip56	1	-1.01591	2.89699	0.324546
Tip56	2	-1.70761	2.57257	0.873725
