Ardipithecus_ramidus	1	9.6874	4.30602
Ardipithecus_ramidus	2	9.63461	4.55265
Ardipithecus_ramidus	3	9.67516	5.21985
Ardipithecus_ramidus	4	9.58696	5.52779
Ardipithecus_ramidus	5	9.31634	5.70142
Ardipithecus_ramidus	6	9.0538	5.85724
Ardipithecus_ramidus	7	8.73622	5.82863
Ardipithecus_ramidus	8	8.48523	5.45934
Ardipithecus_ramidus	9	8.34285	5.12606
Ardipithecus_ramidus	10	8.04787	4.56237
Ardipithecus_ramidus	11	7.75533	4.23311
Ardipithecus_ramidus	12	7.69398	3.90129
Ardipithecus_ramidus	13	7.39322	3.25376
Ardipithecus_ramidus	14	6.99874	2.85262
Ardipithecus_ramidus	15	6.83333	2.61167
Ardipithecus_ramidus	16	6.56193	2.36985
Ardipithecus_ramidus	17	6.58088	2.19213
Ardipithecus_ramidus	18	6.93355	2.10262
Ardipithecus_ramidus	19	7.05391	1.98787
Ardipithecus_ramidus	20	7.50354	2.16073
Ardipithecus_ramidus	21	8.47661	2.64778
Ardipithecus_ramidus	22	8.94073	2.84262
Ardipithecus_ramidus	23	9.36785	3.23504
Ardipithecus_ramidus	24	9.59966	3.58145
Ardipithecus_ramidus	25	9.74014	4.05545
Australopithecus_afarensis	1	-0.613882	7.99654
Australopithecus_afarensis	2	-0.696785	8.12599
Australopithecus_afarensis	3	-0.730333	8.27818
Australopithecus_afarensis	4	-0.726183	8.40061
Australopithecus_afarensis	5	-0.941556	8.90288
Australopithecus_afarensis	6	-1.13089	9.00846
Australopithecus_afarensis	7	-1.42159	8.88988
Australopithecus_afarensis	8	-1.73559	8.93144
Australopithecus_afarensis	9	-2.08125	8.65773
Australopithecus_afarensis	10	-2.32575	8.23907
Australopithecus_afarensis	11	-2.50537	7.71749
Australopithecus_afarensis	12	-2.97865	7.43638
Australopithecus_afarensis	13	-3.41583	7.20148
Australopithecus_afarensis	14	-3.57278	7.07731
Australopithecus_afarensis	15	-3.57237	6.94027
Australopithecus_afarensis	16	-3.44348	6.77275
Australopithecus_afarensis	17	-3.42752	6.70313
Australopithecus_afarensis	18	-3.27743	6.72748
Australopithecus_afarensis	19	-3.05571	6.57029
Australopithecus_afarensis	20	-2.69545	6.54176
Australopithecus_afarensis	21	-1.95511	6.7396
Australopithecus_afarensis	22	-1.47668	6.72627
Australopithecus_afarensis	23	-1.05597	6.90993
Australopithecus_afarensis	24	-0.61653	7.51053
Australopithecus_afarensis	25	-0.650296	7.8985
Australopithecus_sediba	1	1.97187	10.141
Australopithecus_sediba	2	1.97343	10.1861
Australopithecus_sediba	3	2.00065	10.2259
Australopithecus_sediba	4	1.99158	10.2828
Australopithecus_sediba	5	1.89275	10.3173
Australopithecus_sediba	6	1.26063	10.6901
Australopithecus_sediba	7	0.4696	11.1986
Australopithecus_sediba	8	-0.764501	10.5738
Australopithecus_sediba	9	-2.31013	9.82732
Australopithecus_sediba	10	-4.61003	10.7149
Australopithecus_sediba	11	-6.1422	10.8052
Australopithecus_sediba	12	-6.36385	11.062
Australopithecus_sediba	13	-6.5223	10.9949
Australopithecus_sediba	14	-6.45949	10.8296
Australopithecus_sediba	15	-6.43484	10.6039
Australopithecus_sediba	16	-6.41134	10.5321
Australopithecus_sediba	17	-6.32238	10.4643
Australopithecus_sediba	18	-6.31456	10.562
Australopithecus_sediba	19	-5.83345	10.4675
Australopithecus_sediba	20	-5.2748	10.1482
Australopithecus_sediba	21	-4.17679	9.78327
Australopithecus_sediba	22	-2.85443	8.45858
Australopithecus_sediba	23	-1.5512	8.42517
Australopithecus_sediba	24	0.531126	10.0608
Australopithecus_sediba	25	1.78169	10.0716
Tip68	1	-5.05038	8.89083
Tip68	2	-5.02969	8.91566
Tip68	3	-4.96253	8.91136
Tip68	4	-4.93633	9.00187
Tip68	5	-5.04455	9.17794
Tip68	6	-5.39947	10.0714
Tip68	7	-5.99256	12.594
Tip68	8	-7.54696	13.2579
Tip68	9	-8.35625	13.1925
Tip68	10	-8.8844	14.2124
Tip68	11	-10.2541	14.4597
Tip68	12	-10.5585	14.4588
Tip68	13	-10.7549	14.299
Tip68	14	-10.7505	14.1139
Tip68	15	-10.7109	13.9686
Tip68	16	-10.6322	13.9809
Tip68	17	-10.5769	13.9825
Tip68	18	-10.5878	14.0536
Tip68	19	-10.09	14.3775
Tip68	20	-9.36859	14.2784
Tip68	21	-9.03701	13.9031
Tip68	22	-8.99882	12.2332
Tip68	23	-8.20268	11.5643
Tip68	24	-6.02807	10.4595
Tip68	25	-5.21571	9.03137
Homo_sapiens	1	-4.42339	3.01416
Homo_sapiens	2	-4.41553	3.05052
Homo_sapiens	3	-4.37733	3.06708
Homo_sapiens	4	-4.33555	3.1434
Homo_sapiens	5	-4.34848	3.21358
Homo_sapiens	6	-4.69727	4.56662
Homo_sapiens	7	-6.89119	9.93379
Homo_sapiens	8	-7.68417	10.066
Homo_sapiens	9	-8.35204	9.79218
Homo_sapiens	10	-8.30578	12.8049
Homo_sapiens	11	-9.24947	13.4048
Homo_sapiens	12	-9.43774	13.4246
